IP,Port,Result,Classification,Timestamp,Details
127.0.0.1,1883,connected,Critical,2025-11-03T02:10:38.778716,TLS: No
127.0.0.1,8883,connected,Critical,2025-11-03T02:10:45.946154,TLS: No
